GM_NAAM,GM_CODE,AANT_INW,city_name,separation,intensity,scale,scale_rel,share_NW_c,Gini,aspect_ratio,aspect_ratio_fin
Lelystad,GM0995,76937,Lelystad,67.1490691670064,12.2020482750992,28727,38.0318796833214,0.194852649138136,0.26,1.45365258721406,1.31608719646799
Zaanstad,GM0479,153679,Zaanstad,71.3816680205795,17.9201137444598,39002,25.8380369398733,0.195723030447571,0.25,0.916819706658608,1.31500794705859
Amstelveen,GM0362,89294,Amstelveen,60.6555626734999,7.70587272988591,37057,41.7609538406058,0.211098088712586,0.35,1.25533294776665,1.31608719646799
Utrecht,GM0344,343038,Utrecht,74.1145430434302,16.4723616105314,78146,23.1242916621047,0.214216175108526,0.35,0.837655699781013,1.31327607678603
Capelle_aan_den_IJssel,GM0502,66421,Capelle aan den IJssel,63.1663433884021,14.6813008605187,4291,6.37375042704574,0.222078635830251,0.27,1.16505084740731,1.31608719646799
Diemen,GM0384,27272,Diemen,28.5465971386549,17.3151989072631,1959,7.18819946427916,0.274428503284042,0.33,0.743673097005005,1.34467685334766
Schiedam,GM0606,77838,Schiedam,73.364850598981,18.0295726725253,22789,29.5504350419482,0.282511443353778,0.27,1.62006274278439,1.2172739512657
Almere,GM0034,200914,Almere,75.2834203264736,8.88401881631976,32848,16.5888098256175,0.303808335816335,0.26,0.842238054837079,1.31338520207481
Amsterdam,GM0363,844947,Amsterdam,74.9424343512103,19.4510292453944,207731,24.8631355191754,0.349821304180261,0.37,0.740710464582693,1.35005518055343
s_Gravenhage,GM0518,524882,S-Gravenhage,71.9380411314418,27.8149686338484,212933,40.8788453563914,0.352114082105942,0.33,0.814782064599933,1.31271300306494
Rotterdam,GM0599,634660,Rotterdam,69.387020870982,20.2135932783454,193695,30.932749476589,0.386180673000299,0.31,0.408111914488287,2.08111888111888
